flow_type,citizenship_code,citizenship_country,reporting_country_code,reporting_country,year,value
emigration,TOTAL,Total,HU,Hungary,2021,67999.0
emigration,TOTAL,Total,HU,Hungary,2022,58408.0
emigration,TOTAL,Total,HU,Hungary,2023,71369.0
emigration,TOTAL,Total,HU,Hungary,2024,84286.0
emigration,TOTAL,Total,IE,Ireland,2015,67160.0
emigration,TOTAL,Total,IE,Ireland,2016,55507.0
emigration,TOTAL,Total,IE,Ireland,2017,58788.0
emigration,TOTAL,Total,IE,Ireland,2018,50258.0
emigration,TOTAL,Total,IE,Ireland,2019,51410.0
emigration,TOTAL,Total,IE,Ireland,2020,51313.0
emigration,TOTAL,Total,IE,Ireland,2021,53673.0
emigration,TOTAL,Total,IE,Ireland,2022,61133.0
emigration,TOTAL,Total,IE,Ireland,2023,75020.0
emigration,TOTAL,Total,IE,Ireland,2024,58077.0
emigration,TOTAL,Total,IS,Iceland,2015,4046.0
emigration,TOTAL,Total,IS,Iceland,2016,4159.0
emigration,TOTAL,Total,IS,Iceland,2017,3641.0
emigration,TOTAL,Total,IS,Iceland,2018,4372.0
emigration,TOTAL,Total,IS,Iceland,2019,4590.0
emigration,TOTAL,Total,IS,Iceland,2020,6009.0
emigration,TOTAL,Total,IS,Iceland,2021,4661.0
emigration,TOTAL,Total,IS,Iceland,2022,5091.0
emigration,TOTAL,Total,IS,Iceland,2023,4831.0
emigration,TOTAL,Total,IS,Iceland,2024,5700.0
emigration,TOTAL,Total,IT,Italy,2015,146955.0
emigration,TOTAL,Total,IT,Italy,2016,157065.0
emigration,TOTAL,Total,IT,Italy,2017,155110.0
emigration,TOTAL,Total,IT,Italy,2018,156960.0
emigration,TOTAL,Total,IT,Italy,2019,179505.0
emigration,TOTAL,Total,IT,Italy,2020,159884.0
emigration,TOTAL,Total,IT,Italy,2021,158312.0
emigration,TOTAL,Total,IT,Italy,2022,150189.0
emigration,TOTAL,Total,IT,Italy,2023,158438.0
emigration,TOTAL,Total,IT,Italy,2024,188903.0
emigration,TOTAL,Total,LI,Liechtenstein,2015,468.0
emigration,TOTAL,Total,LI,Liechtenstein,2016,522.0
emigration,TOTAL,Total,LI,Liechtenstein,2017,426.0
emigration,TOTAL,Total,LI,Liechtenstein,2018,484.0
emigration,TOTAL,Total,LI,Liechtenstein,2019,446.0
emigration,TOTAL,Total,LI,Liechtenstein,2020,432.0
emigration,TOTAL,Total,LI,Liechtenstein,2021,516.0
emigration,TOTAL,Total,LI,Liechtenstein,2022,480.0
emigration,TOTAL,Total,LI,Liechtenstein,2023,460.0
emigration,TOTAL,Total,LI,Liechtenstein,2024,467.0
emigration,TOTAL,Total,LT,Lithuania,2015,50445.0
emigration,TOTAL,Total,LT,Lithuania,2016,56299.0
emigration,TOTAL,Total,LT,Lithuania,2017,53951.0
emigration,TOTAL,Total,LT,Lithuania,2018,38638.0
emigration,TOTAL,Total,LT,Lithuania,2019,35441.0
emigration,TOTAL,Total,LT,Lithuania,2020,25245.0
emigration,TOTAL,Total,LT,Lithuania,2021,25205.0
emigration,TOTAL,Total,LT,Lithuania,2022,15270.0
emigration,TOTAL,Total,LT,Lithuania,2023,21688.0
emigration,TOTAL,Total,LT,Lithuania,2024,28705.0
emigration,TOTAL,Total,LU,Luxembourg,2015,12644.0
emigration,TOTAL,Total,LU,Luxembourg,2016,13442.0
emigration,TOTAL,Total,LU,Luxembourg,2017,13831.0
emigration,TOTAL,Total,LU,Luxembourg,2018,13985.0
emigration,TOTAL,Total,LU,Luxembourg,2019,15593.0
emigration,TOTAL,Total,LU,Luxembourg,2020,14870.0
emigration,TOTAL,Total,LU,Luxembourg,2021,15959.0
emigration,TOTAL,Total,LU,Luxembourg,2022,17227.0
emigration,TOTAL,Total,LU,Luxembourg,2023,16588.0
emigration,TOTAL,Total,LU,Luxembourg,2024,16444.0
emigration,TOTAL,Total,LV,Latvia,2015,20119.0
emigration,TOTAL,Total,LV,Latvia,2016,20574.0
emigration,TOTAL,Total,LV,Latvia,2017,17724.0
emigration,TOTAL,Total,LV,Latvia,2018,15814.0
emigration,TOTAL,Total,LV,Latvia,2019,14583.0
emigration,TOTAL,Total,LV,Latvia,2020,11990.0
emigration,TOTAL,Total,LV,Latvia,2021,12975.0
emigration,TOTAL,Total,LV,Latvia,2022,16680.0
emigration,TOTAL,Total,LV,Latvia,2023,18752.0
emigration,TOTAL,Total,LV,Latvia,2024,18937.0
emigration,TOTAL,Total,MD,Moldova,2015,127277.0
emigration,TOTAL,Total,MD,Moldova,2016,153405.0
emigration,TOTAL,Total,MD,Moldova,2017,158259.0
emigration,TOTAL,Total,MD,Moldova,2018,158788.0
emigration,TOTAL,Total,MD,Moldova,2019,153289.0
emigration,TOTAL,Total,MD,Moldova,2020,72372.0
emigration,TOTAL,Total,MD,Moldova,2021,113769.0
emigration,TOTAL,Total,MD,Moldova,2022,241448.0
emigration,TOTAL,Total,MD,Moldova,2023,130084.0
emigration,TOTAL,Total,MK,North Macedonia,2015,1016.0
emigration,TOTAL,Total,MK,North Macedonia,2016,630.0
emigration,TOTAL,Total,MK,North Macedonia,2017,424.0
emigration,TOTAL,Total,MK,North Macedonia,2018,377.0
emigration,TOTAL,Total,MK,North Macedonia,2019,798.0
emigration,TOTAL,Total,MK,North Macedonia,2020,1082.0
emigration,TOTAL,Total,MK,North Macedonia,2021,1412.0
emigration,TOTAL,Total,MK,North Macedonia,2022,2374.0
emigration,TOTAL,Total,MK,North Macedonia,2024,1711.0
emigration,TOTAL,Total,MT,Malta,2015,8255.0
emigration,TOTAL,Total,MT,Malta,2016,9510.0
emigration,TOTAL,Total,MT,Malta,2017,8036.0
emigration,TOTAL,Total,MT,Malta,2018,10019.0
emigration,TOTAL,Total,MT,Malta,2019,8079.0
emigration,TOTAL,Total,MT,Malta,2020,13804.0
emigration,TOTAL,Total,MT,Malta,2021,13146.0
emigration,TOTAL,Total,MT,Malta,2022,13166.0
emigration,TOTAL,Total,MT,Malta,2023,21279.0
emigration,TOTAL,Total,MT,Malta,2024,23419.0
emigration,TOTAL,Total,NL,Netherlands,2015,112330.0
emigration,TOTAL,Total,NL,Netherlands,2016,111477.0
emigration,TOTAL,Total,NL,Netherlands,2017,108231.0
emigration,TOTAL,Total,NL,Netherlands,2018,109635.0
emigration,TOTAL,Total,NL,Netherlands,2019,107906.0
emigration,TOTAL,Total,NL,Netherlands,2020,102502.0
emigration,TOTAL,Total,NL,Netherlands,2021,110342.0
emigration,TOTAL,Total,NL,Netherlands,2022,109616.0
emigration,TOTAL,Total,NL,Netherlands,2023,123574.0
emigration,TOTAL,Total,NL,Netherlands,2024,140087.0
emigration,TOTAL,Total,NO,Norway,2015,29173.0
emigration,TOTAL,Total,NO,Norway,2016,34694.0
emigration,TOTAL,Total,NO,Norway,2017,31963.0
emigration,TOTAL,Total,NO,Norway,2018,27158.0
emigration,TOTAL,Total,NO,Norway,2019,23207.0
emigration,TOTAL,Total,NO,Norway,2020,21447.0
emigration,TOTAL,Total,NO,Norway,2021,34297.0
emigration,TOTAL,Total,NO,Norway,2022,32536.0
emigration,TOTAL,Total,NO,Norway,2023,34011.0
emigration,TOTAL,Total,NO,Norway,2024,31968.0
emigration,TOTAL,Total,PL,Poland,2015,258837.0
emigration,TOTAL,Total,PL,Poland,2016,236441.0
emigration,TOTAL,Total,PL,Poland,2017,218492.0
emigration,TOTAL,Total,PL,Poland,2018,189794.0
emigration,TOTAL,Total,PL,Poland,2019,180594.0
emigration,TOTAL,Total,PL,Poland,2020,161666.0
emigration,TOTAL,Total,PL,Poland,2021,201595.0
emigration,TOTAL,Total,PL,Poland,2022,228006.0
emigration,TOTAL,Total,PL,Poland,2023,194063.0
emigration,TOTAL,Total,PL,Poland,2024,205869.0
emigration,TOTAL,Total,PT,Portugal,2015,40377.0
emigration,TOTAL,Total,PT,Portugal,2016,38273.0
emigration,TOTAL,Total,PT,Portugal,2017,31753.0
emigration,TOTAL,Total,PT,Portugal,2018,31600.0
emigration,TOTAL,Total,PT,Portugal,2019,28219.0
emigration,TOTAL,Total,PT,Portugal,2020,25886.0
emigration,TOTAL,Total,PT,Portugal,2021,25079.0
emigration,TOTAL,Total,PT,Portugal,2022,30954.0
emigration,TOTAL,Total,PT,Portugal,2023,33666.0
emigration,TOTAL,Total,PT,Portugal,2024,33916.0
emigration,TOTAL,Total,RO,Romania,2015,194718.0
emigration,TOTAL,Total,RO,Romania,2016,207578.0
emigration,TOTAL,Total,RO,Romania,2017,242193.0
emigration,TOTAL,Total,RO,Romania,2018,231661.0
emigration,TOTAL,Total,RO,Romania,2019,233736.0
emigration,TOTAL,Total,RO,Romania,2020,186818.0
emigration,TOTAL,Total,RO,Romania,2021,216861.0
emigration,TOTAL,Total,RO,Romania,2022,202311.0
emigration,TOTAL,Total,RO,Romania,2023,239244.0
emigration,TOTAL,Total,RO,Romania,2024,215191.0
emigration,TOTAL,Total,SE,Sweden,2015,55830.0
emigration,TOTAL,Total,SE,Sweden,2016,45878.0
emigration,TOTAL,Total,SE,Sweden,2017,45620.0
emigration,TOTAL,Total,SE,Sweden,2018,46981.0
emigration,TOTAL,Total,SE,Sweden,2019,47718.0
emigration,TOTAL,Total,SE,Sweden,2020,48937.0
emigration,TOTAL,Total,SE,Sweden,2021,48284.0
emigration,TOTAL,Total,SE,Sweden,2022,50592.0
emigration,TOTAL,Total,SE,Sweden,2023,73434.0
emigration,TOTAL,Total,SE,Sweden,2024,86449.0
emigration,TOTAL,Total,SI,Slovenia,2015,14913.0
emigration,TOTAL,Total,SI,Slovenia,2016,15572.0
emigration,TOTAL,Total,SI,Slovenia,2017,17555.0
emigration,TOTAL,Total,SI,Slovenia,2018,13527.0
emigration,TOTAL,Total,SI,Slovenia,2019,15106.0
emigration,TOTAL,Total,SI,Slovenia,2020,17745.0
emigration,TOTAL,Total,SI,Slovenia,2021,21144.0
emigration,TOTAL,Total,SI,Slovenia,2022,20956.0
emigration,TOTAL,Total,SI,Slovenia,2023,22411.0
emigration,TOTAL,Total,SI,Slovenia,2024,21491.0
emigration,TOTAL,Total,SK,Slovakia,2015,3870.0
emigration,TOTAL,Total,SK,Slovakia,2016,3801.0
emigration,TOTAL,Total,SK,Slovakia,2017,3466.0
emigration,TOTAL,Total,SK,Slovakia,2018,3298.0
emigration,TOTAL,Total,SK,Slovakia,2019,3384.0
emigration,TOTAL,Total,SK,Slovakia,2020,2428.0
emigration,TOTAL,Total,SK,Slovakia,2021,3395.0
emigration,TOTAL,Total,SK,Slovakia,2022,4468.0
emigration,TOTAL,Total,SK,Slovakia,2023,4522.0
emigration,TOTAL,Total,SK,Slovakia,2024,4425.0
emigration,TOTAL,Total,UA,Ukraine,2020,19121.0
emigration,TOTAL,Total,UA,Ukraine,2021,22587.0
emigration,TOTAL,Total,UK,United Kingdom,2015,299183.0
emigration,TOTAL,Total,UK,United Kingdom,2016,340440.0
emigration,TOTAL,Total,UK,United Kingdom,2017,359665.0
emigration,TOTAL,Total,UK,United Kingdom,2018,344347.0
emigration,TOTAL,Total,UK,United Kingdom,2019,368385.0
emigration,UNK,Unknown,AT,Austria,2015,61.0
emigration,UNK,Unknown,AT,Austria,2016,53.0
emigration,UNK,Unknown,AT,Austria,2017,84.0
emigration,UNK,Unknown,AT,Austria,2018,80.0
emigration,UNK,Unknown,AT,Austria,2019,72.0
emigration,UNK,Unknown,AT,Austria,2020,64.0
emigration,UNK,Unknown,AT,Austria,2021,82.0
emigration,UNK,Unknown,AT,Austria,2022,85.0
emigration,UNK,Unknown,AT,Austria,2023,98.0
emigration,UNK,Unknown,AT,Austria,2024,108.0
emigration,UNK,Unknown,BE,Belgium,2015,149.0
emigration,UNK,Unknown,BE,Belgium,2016,208.0
emigration,UNK,Unknown,BE,Belgium,2017,283.0
emigration,UNK,Unknown,BE,Belgium,2018,375.0
emigration,UNK,Unknown,BE,Belgium,2019,485.0
emigration,UNK,Unknown,BE,Belgium,2020,544.0
emigration,UNK,Unknown,BE,Belgium,2021,661.0
emigration,UNK,Unknown,BE,Belgium,2022,623.0
emigration,UNK,Unknown,BE,Belgium,2023,630.0
emigration,UNK,Unknown,BE,Belgium,2024,538.0
emigration,UNK,Unknown,BG,Bulgaria,2015,85.0
emigration,UNK,Unknown,BG,Bulgaria,2016,99.0
emigration,UNK,Unknown,BG,Bulgaria,2017,66.0
emigration,UNK,Unknown,BG,Bulgaria,2018,11.0
emigration,UNK,Unknown,BG,Bulgaria,2019,11.0
emigration,UNK,Unknown,BG,Bulgaria,2020,4.0
emigration,UNK,Unknown,BG,Bulgaria,2021,14.0
emigration,UNK,Unknown,BG,Bulgaria,2022,7.0
emigration,UNK,Unknown,BG,Bulgaria,2023,9.0
emigration,UNK,Unknown,BG,Bulgaria,2024,6.0
emigration,UNK,Unknown,CH,Switzerland,2015,226.0
emigration,UNK,Unknown,CH,Switzerland,2016,163.0
emigration,UNK,Unknown,CH,Switzerland,2017,151.0
emigration,UNK,Unknown,CH,Switzerland,2018,132.0
emigration,UNK,Unknown,CH,Switzerland,2019,87.0
emigration,UNK,Unknown,CH,Switzerland,2020,73.0
emigration,UNK,Unknown,CH,Switzerland,2021,49.0
emigration,UNK,Unknown,CH,Switzerland,2022,34.0
emigration,UNK,Unknown,CH,Switzerland,2023,32.0
emigration,UNK,Unknown,CH,Switzerland,2024,38.0
emigration,UNK,Unknown,CY,Cyprus,2015,0.0
emigration,UNK,Unknown,CY,Cyprus,2016,0.0
emigration,UNK,Unknown,CY,Cyprus,2017,0.0
emigration,UNK,Unknown,CY,Cyprus,2018,0.0
emigration,UNK,Unknown,CY,Cyprus,2019,0.0
emigration,UNK,Unknown,CY,Cyprus,2020,0.0
emigration,UNK,Unknown,CY,Cyprus,2021,0.0
emigration,UNK,Unknown,CY,Cyprus,2022,0.0
emigration,UNK,Unknown,CY,Cyprus,2023,0.0
emigration,UNK,Unknown,CY,Cyprus,2024,0.0
emigration,UNK,Unknown,CZ,Czechia,2015,0.0
emigration,UNK,Unknown,CZ,Czechia,2016,0.0
emigration,UNK,Unknown,CZ,Czechia,2017,2.0
emigration,UNK,Unknown,CZ,Czechia,2018,0.0
emigration,UNK,Unknown,CZ,Czechia,2019,4.0
emigration,UNK,Unknown,CZ,Czechia,2020,2.0
emigration,UNK,Unknown,CZ,Czechia,2021,0.0
emigration,UNK,Unknown,CZ,Czechia,2022,0.0
emigration,UNK,Unknown,CZ,Czechia,2023,0.0
emigration,UNK,Unknown,CZ,Czechia,2024,0.0
emigration,UNK,Unknown,DE,Germany,2015,708.0
emigration,UNK,Unknown,DE,Germany,2016,1173.0
emigration,UNK,Unknown,DE,Germany,2017,1721.0
emigration,UNK,Unknown,DE,Germany,2018,1450.0
emigration,UNK,Unknown,DE,Germany,2019,1368.0
emigration,UNK,Unknown,DE,Germany,2020,1110.0
emigration,UNK,Unknown,DE,Germany,2021,1257.0
emigration,UNK,Unknown,DE,Germany,2022,1030.0
emigration,UNK,Unknown,DE,Germany,2023,2402.0
emigration,UNK,Unknown,DE,Germany,2024,1367.0
emigration,UNK,Unknown,DK,Denmark,2015,4.0
emigration,UNK,Unknown,DK,Denmark,2016,3.0
emigration,UNK,Unknown,DK,Denmark,2017,1.0
emigration,UNK,Unknown,DK,Denmark,2018,2.0
emigration,UNK,Unknown,DK,Denmark,2019,6.0
emigration,UNK,Unknown,DK,Denmark,2020,5.0
emigration,UNK,Unknown,DK,Denmark,2021,2.0
emigration,UNK,Unknown,DK,Denmark,2022,59.0
emigration,UNK,Unknown,DK,Denmark,2023,20.0
emigration,UNK,Unknown,DK,Denmark,2024,14.0
emigration,UNK,Unknown,EE,Estonia,2015,1.0
emigration,UNK,Unknown,EE,Estonia,2016,1.0
emigration,UNK,Unknown,EE,Estonia,2017,5.0
emigration,UNK,Unknown,EE,Estonia,2018,7.0
emigration,UNK,Unknown,EE,Estonia,2019,26.0
emigration,UNK,Unknown,EE,Estonia,2020,101.0
emigration,UNK,Unknown,EE,Estonia,2021,81.0
emigration,UNK,Unknown,EE,Estonia,2022,113.0
emigration,UNK,Unknown,EE,Estonia,2023,147.0
emigration,UNK,Unknown,EE,Estonia,2024,180.0
emigration,UNK,Unknown,EL,Greece,2015,0.0
emigration,UNK,Unknown,EL,Greece,2016,0.0
emigration,UNK,Unknown,EL,Greece,2017,0.0
emigration,UNK,Unknown,EL,Greece,2018,0.0
emigration,UNK,Unknown,EL,Greece,2019,0.0
emigration,UNK,Unknown,EL,Greece,2020,0.0
emigration,UNK,Unknown,EL,Greece,2021,0.0
emigration,UNK,Unknown,EL,Greece,2022,0.0
emigration,UNK,Unknown,EL,Greece,2023,0.0
emigration,UNK,Unknown,EL,Greece,2024,0.0
emigration,UNK,Unknown,ES,Spain,2015,0.0
emigration,UNK,Unknown,ES,Spain,2016,0.0
emigration,UNK,Unknown,ES,Spain,2017,0.0
emigration,UNK,Unknown,ES,Spain,2018,0.0
emigration,UNK,Unknown,ES,Spain,2019,0.0
emigration,UNK,Unknown,ES,Spain,2020,0.0
emigration,UNK,Unknown,ES,Spain,2021,0.0
emigration,UNK,Unknown,ES,Spain,2022,0.0
emigration,UNK,Unknown,ES,Spain,2023,0.0
emigration,UNK,Unknown,ES,Spain,2024,0.0
emigration,UNK,Unknown,FI,Finland,2015,1415.0
emigration,UNK,Unknown,FI,Finland,2016,1251.0
emigration,UNK,Unknown,FI,Finland,2017,402.0
emigration,UNK,Unknown,FI,Finland,2018,184.0
emigration,UNK,Unknown,FI,Finland,2019,298.0
emigration,UNK,Unknown,FI,Finland,2020,35.0
emigration,UNK,Unknown,FI,Finland,2021,35.0
emigration,UNK,Unknown,FI,Finland,2022,26.0
emigration,UNK,Unknown,FI,Finland,2023,35.0
emigration,UNK,Unknown,FI,Finland,2024,22.0
emigration,UNK,Unknown,FR,France,2015,0.0
emigration,UNK,Unknown,FR,France,2016,0.0
emigration,UNK,Unknown,FR,France,2017,0.0
emigration,UNK,Unknown,FR,France,2018,0.0
emigration,UNK,Unknown,FR,France,2019,0.0
emigration,UNK,Unknown,FR,France,2020,0.0
emigration,UNK,Unknown,FR,France,2021,0.0
emigration,UNK,Unknown,FR,France,2022,0.0
emigration,UNK,Unknown,FR,France,2023,0.0
emigration,UNK,Unknown,FR,France,2024,0.0
emigration,UNK,Unknown,HR,Croatia,2015,24.0
emigration,UNK,Unknown,HR,Croatia,2016,12.0
emigration,UNK,Unknown,HR,Croatia,2017,8.0
emigration,UNK,Unknown,HR,Croatia,2018,14.0
emigration,UNK,Unknown,HR,Croatia,2019,28.0
emigration,UNK,Unknown,HR,Croatia,2020,11.0
emigration,UNK,Unknown,HR,Croatia,2021,5.0
emigration,UNK,Unknown,HR,Croatia,2022,5.0
emigration,UNK,Unknown,HR,Croatia,2023,1.0
emigration,UNK,Unknown,HR,Croatia,2024,0.0
emigration,UNK,Unknown,HU,Hungary,2015,0.0
emigration,UNK,Unknown,HU,Hungary,2016,0.0
emigration,UNK,Unknown,HU,Hungary,2017,0.0
emigration,UNK,Unknown,HU,Hungary,2018,1.0
emigration,UNK,Unknown,HU,Hungary,2019,0.0
emigration,UNK,Unknown,HU,Hungary,2020,0.0
emigration,UNK,Unknown,HU,Hungary,2021,0.0
emigration,UNK,Unknown,HU,Hungary,2022,0.0
emigration,UNK,Unknown,HU,Hungary,2023,2.0
emigration,UNK,Unknown,HU,Hungary,2024,0.0
emigration,UNK,Unknown,IE,Ireland,2015,0.0
emigration,UNK,Unknown,IE,Ireland,2016,0.0
emigration,UNK,Unknown,IE,Ireland,2017,0.0
emigration,UNK,Unknown,IE,Ireland,2018,0.0
emigration,UNK,Unknown,IE,Ireland,2019,0.0
emigration,UNK,Unknown,IE,Ireland,2020,0.0
emigration,UNK,Unknown,IE,Ireland,2021,0.0
emigration,UNK,Unknown,IE,Ireland,2022,0.0
emigration,UNK,Unknown,IE,Ireland,2023,0.0
emigration,UNK,Unknown,IE,Ireland,2024,0.0
emigration,UNK,Unknown,IS,Iceland,2015,0.0
emigration,UNK,Unknown,IS,Iceland,2016,0.0
emigration,UNK,Unknown,IS,Iceland,2017,0.0
emigration,UNK,Unknown,IS,Iceland,2018,0.0
emigration,UNK,Unknown,IS,Iceland,2019,0.0
emigration,UNK,Unknown,IS,Iceland,2020,2.0
emigration,UNK,Unknown,IS,Iceland,2021,0.0
emigration,UNK,Unknown,IS,Iceland,2022,0.0
emigration,UNK,Unknown,IS,Iceland,2023,0.0
emigration,UNK,Unknown,IS,Iceland,2024,1.0
emigration,UNK,Unknown,IT,Italy,2015,0.0
emigration,UNK,Unknown,IT,Italy,2016,0.0
emigration,UNK,Unknown,IT,Italy,2017,0.0
emigration,UNK,Unknown,IT,Italy,2018,0.0
emigration,UNK,Unknown,IT,Italy,2019,0.0
emigration,UNK,Unknown,IT,Italy,2020,0.0
emigration,UNK,Unknown,IT,Italy,2021,0.0
emigration,UNK,Unknown,IT,Italy,2022,0.0
emigration,UNK,Unknown,IT,Italy,2023,0.0
emigration,UNK,Unknown,IT,Italy,2024,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2015,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2016,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2017,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2018,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2019,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2020,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2021,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2022,1.0
emigration,UNK,Unknown,LI,Liechtenstein,2023,0.0
emigration,UNK,Unknown,LI,Liechtenstein,2024,0.0
emigration,UNK,Unknown,LT,Lithuania,2015,0.0
emigration,UNK,Unknown,LT,Lithuania,2016,0.0
emigration,UNK,Unknown,LT,Lithuania,2017,0.0
emigration,UNK,Unknown,LT,Lithuania,2018,1.0
emigration,UNK,Unknown,LT,Lithuania,2019,1.0
emigration,UNK,Unknown,LT,Lithuania,2020,1.0
emigration,UNK,Unknown,LT,Lithuania,2021,0.0
emigration,UNK,Unknown,LT,Lithuania,2022,69.0
emigration,UNK,Unknown,LT,Lithuania,2023,0.0
emigration,UNK,Unknown,LT,Lithuania,2024,0.0
emigration,UNK,Unknown,LU,Luxembourg,2015,11.0
emigration,UNK,Unknown,LU,Luxembourg,2016,20.0
emigration,UNK,Unknown,LU,Luxembourg,2017,8.0
emigration,UNK,Unknown,LU,Luxembourg,2018,3.0
emigration,UNK,Unknown,LU,Luxembourg,2019,6.0
emigration,UNK,Unknown,LU,Luxembourg,2020,13.0
emigration,UNK,Unknown,LU,Luxembourg,2021,8.0
emigration,UNK,Unknown,LU,Luxembourg,2022,13.0
emigration,UNK,Unknown,LU,Luxembourg,2023,10.0
emigration,UNK,Unknown,LU,Luxembourg,2024,10.0
emigration,UNK,Unknown,LV,Latvia,2015,6.0
emigration,UNK,Unknown,LV,Latvia,2016,0.0
emigration,UNK,Unknown,LV,Latvia,2017,13.0
emigration,UNK,Unknown,LV,Latvia,2018,11.0
emigration,UNK,Unknown,LV,Latvia,2019,0.0
emigration,UNK,Unknown,LV,Latvia,2020,25.0
emigration,UNK,Unknown,LV,Latvia,2021,19.0
emigration,UNK,Unknown,LV,Latvia,2022,0.0
emigration,UNK,Unknown,LV,Latvia,2023,55.0
emigration,UNK,Unknown,LV,Latvia,2024,9.0
emigration,UNK,Unknown,MD,Moldova,2015,0.0
emigration,UNK,Unknown,MD,Moldova,2016,0.0
emigration,UNK,Unknown,MD,Moldova,2017,0.0
emigration,UNK,Unknown,MD,Moldova,2018,0.0
emigration,UNK,Unknown,MD,Moldova,2019,0.0
emigration,UNK,Unknown,MD,Moldova,2020,0.0
emigration,UNK,Unknown,MD,Moldova,2021,0.0
emigration,UNK,Unknown,MD,Moldova,2022,0.0
emigration,UNK,Unknown,MD,Moldova,2023,0.0
emigration,UNK,Unknown,MK,North Macedonia,2015,0.0
emigration,UNK,Unknown,MK,North Macedonia,2016,0.0
emigration,UNK,Unknown,MK,North Macedonia,2017,0.0
emigration,UNK,Unknown,MK,North Macedonia,2018,0.0
emigration,UNK,Unknown,MK,North Macedonia,2019,0.0
emigration,UNK,Unknown,MK,North Macedonia,2020,0.0
emigration,UNK,Unknown,MK,North Macedonia,2021,4.0
emigration,UNK,Unknown,MK,North Macedonia,2022,0.0
emigration,UNK,Unknown,MK,North Macedonia,2024,0.0
emigration,UNK,Unknown,MT,Malta,2015,0.0
emigration,UNK,Unknown,MT,Malta,2016,0.0
emigration,UNK,Unknown,MT,Malta,2017,0.0
emigration,UNK,Unknown,MT,Malta,2018,0.0
emigration,UNK,Unknown,MT,Malta,2019,0.0
emigration,UNK,Unknown,MT,Malta,2020,0.0
emigration,UNK,Unknown,MT,Malta,2021,0.0
emigration,UNK,Unknown,MT,Malta,2022,0.0
emigration,UNK,Unknown,MT,Malta,2023,0.0
emigration,UNK,Unknown,MT,Malta,2024,0.0
emigration,UNK,Unknown,NL,Netherlands,2015,4086.0
emigration,UNK,Unknown,NL,Netherlands,2016,6151.0
emigration,UNK,Unknown,NL,Netherlands,2017,4315.0
emigration,UNK,Unknown,NL,Netherlands,2018,4373.0
emigration,UNK,Unknown,NL,Netherlands,2019,4793.0
emigration,UNK,Unknown,NL,Netherlands,2020,3275.0
emigration,UNK,Unknown,NL,Netherlands,2021,3884.0
emigration,UNK,Unknown,NL,Netherlands,2022,3721.0
emigration,UNK,Unknown,NL,Netherlands,2023,4247.0
emigration,UNK,Unknown,NL,Netherlands,2024,4360.0
emigration,UNK,Unknown,NO,Norway,2015,1.0
emigration,UNK,Unknown,NO,Norway,2016,6.0
emigration,UNK,Unknown,NO,Norway,2017,4.0
emigration,UNK,Unknown,NO,Norway,2018,4.0
emigration,UNK,Unknown,NO,Norway,2019,0.0
emigration,UNK,Unknown,NO,Norway,2020,0.0
emigration,UNK,Unknown,NO,Norway,2021,5.0
emigration,UNK,Unknown,NO,Norway,2022,0.0
emigration,UNK,Unknown,NO,Norway,2023,0.0
emigration,UNK,Unknown,NO,Norway,2024,6.0
emigration,UNK,Unknown,PL,Poland,2015,163.0
emigration,UNK,Unknown,PL,Poland,2016,55.0
emigration,UNK,Unknown,PL,Poland,2017,0.0
emigration,UNK,Unknown,PL,Poland,2018,0.0
emigration,UNK,Unknown,PL,Poland,2019,0.0
emigration,UNK,Unknown,PL,Poland,2020,131.0
emigration,UNK,Unknown,PL,Poland,2021,39.0
emigration,UNK,Unknown,PL,Poland,2022,27.0
emigration,UNK,Unknown,PL,Poland,2023,59.0
emigration,UNK,Unknown,PL,Poland,2024,41.0
emigration,UNK,Unknown,PT,Portugal,2015,0.0
emigration,UNK,Unknown,PT,Portugal,2016,101.0
emigration,UNK,Unknown,PT,Portugal,2017,91.0
emigration,UNK,Unknown,PT,Portugal,2018,0.0
emigration,UNK,Unknown,PT,Portugal,2019,2.0
emigration,UNK,Unknown,PT,Portugal,2020,17.0
emigration,UNK,Unknown,PT,Portugal,2021,0.0
emigration,UNK,Unknown,PT,Portugal,2022,0.0
emigration,UNK,Unknown,PT,Portugal,2023,0.0
